,Source_Port,Destination_Port,NAT_Source_Port,NAT_Destination_Port,Action,Bytes,Bytes_Sent,Bytes_Received,Packets,Elapsed_Time_(sec),pkts_sent,pkts_received
28206,60319,445,0,0,deny,70,70,0,1,0,1,0
28207,26601,22114,0,0,deny,62,62,0,1,0,1,0
28209,9445,56205,0,0,deny,62,62,0,1,0,1,0
28210,3052,7302,0,0,deny,66,66,0,1,0,1,0
28211,65136,445,0,0,deny,70,70,0,1,0,1,0
28213,65134,445,0,0,deny,70,70,0,1,0,1,0
28214,53759,40826,3442,40826,allow,492,306,186,8,15,5,3
28215,56718,443,49535,443,allow,7940,1951,5989,20,15,11,9
28216,56281,53,4042,53,allow,177,94,83,2,30,1,1
28217,39945,443,42447,443,allow,5446,805,4641,17,26,9,8
28218,37542,443,40273,443,allow,13299,2872,10427,34,41,19,15
28219,37559,443,47158,443,allow,9845,2815,7030,26,37,15,11
28220,52010,23685,49442,23685,allow,316,136,180,6,5,3,3
28221,51968,43622,30970,43622,allow,70,70,0,1,4,1,0
28222,53721,443,6188,443,allow,70,70,0,1,4,1,0
28223,55835,53,15423,53,allow,180,94,86,2,29,1,1
28224,56020,53,34140,53,allow,199,102,97,2,29,1,1
28225,57350,53,53074,53,allow,257,94,163,2,30,1,1
28226,49344,443,51198,443,allow,272627,89686,182941,461,149,220,241
28227,64191,443,64191,443,allow,18608,1844,16764,31,16,16,15
28228,49365,443,7020,443,allow,442336,371266,71070,1143,762,651,492
28229,37546,80,60597,80,allow,10438,979,9459,21,38,11,10
28230,55493,80,50792,80,allow,133558,8265,125293,186,31,93,93
28231,47495,443,53611,443,allow,490,210,280,8,28,4,4
28232,60572,80,35245,80,allow,556,280,276,9,28,5,4
28233,37552,443,42195,443,allow,9959,2495,7464,27,37,15,12
28234,63937,53,1528,53,allow,183,94,89,2,29,1,1
28235,64919,53,28952,53,allow,199,102,97,2,29,1,1
28236,64919,53,63713,53,allow,822,102,720,2,29,1,1
28238,56586,53,17774,53,allow,177,94,83,2,29,1,1
28239,57438,53,26523,53,allow,340,110,230,2,29,1,1
28240,65514,53,51532,53,allow,177,94,83,2,30,1,1
28241,50288,80,24804,80,allow,2032,600,1432,10,45,6,4
28242,52014,443,52014,443,allow,16507,6060,10447,32,49,16,16
28243,54069,443,6998,443,allow,887350,41179,846171,1082,210,487,595
28244,38692,443,1550,443,allow,1188751,17817,1170934,1053,16,255,798
28245,60742,443,40207,443,allow,2258,559,1699,22,120,6,16
28246,49270,53,44798,53,allow,216,110,106,2,30,1,1
28247,44732,80,44732,80,allow,369759,9557,360202,388,22,137,251
28248,9199,80,13955,80,allow,60838,1648,59190,68,27,25,43
28249,53146,50393,43018,50393,allow,70,70,0,1,5,1,0
28250,58810,443,59123,443,allow,5167,700,4467,16,15,7,9
28251,60448,8106,52879,8106,allow,3105,1298,1807,20,16,10,10
28252,49264,80,49264,80,allow,698,366,332,12,44,7,5
28253,55862,53,15902,53,allow,177,94,83,2,30,1,1
28254,27242,443,3447,443,allow,19477,14323,5154,45,309,22,23
28255,58139,443,5557,443,allow,9521,5450,4071,30,120,15,15
28256,64170,53,8544,53,allow,355,118,237,2,30,1,1
28257,56119,53,10048,53,allow,199,102,97,2,33,1,1
28258,57852,7635,57852,7635,allow,216,156,60,4,8,3,1
28259,52009,443,52009,443,allow,588633,17490,571143,578,51,186,392
28260,52011,443,52011,443,allow,110812,7779,103033,122,49,44,78
28261,54078,443,47563,443,allow,1060654,45683,1014971,1265,176,560,705
28262,49194,65100,3468,65100,allow,624,318,306,10,15,5,5
28263,53858,53,53858,53,allow,832,106,726,2,30,1,1
28264,63313,443,9713,443,allow,1786,172,1614,7,120,3,4
28265,47657,443,24927,443,allow,502,140,362,8,140,3,5
28266,50287,80,60290,80,allow,3325,607,2718,11,45,6,5
28267,36754,443,35340,443,allow,1320,822,498,16,41,9,7
28268,45350,443,10693,443,allow,918,358,560,14,40,6,8
28269,56650,80,32144,80,allow,234,234,0,4,12,4,0
28270,64984,53,22465,53,allow,177,94,83,2,30,1,1
28271,57837,443,45626,443,allow,9767,2606,7161,23,120,11,12
28272,10037,443,24188,443,allow,6061,1884,4177,27,16,15,12
28273,51824,80,16784,80,allow,15487,8701,6786,29,44,17,12
28274,55289,53,47764,53,allow,446,94,352,4,44,2,2
28275,55491,80,9905,80,allow,204936,10932,194004,277,31,140,137
28276,55172,443,53179,443,allow,25605,3359,22246,47,82,26,21
28277,42889,443,3091,443,allow,3961,1595,2366,21,15,12,9
28278,60899,443,59717,443,allow,847673,42767,804906,1045,89,441,604
28279,37544,443,15194,443,allow,23647,9422,14225,52,40,28,24
28280,56719,443,65516,443,allow,7888,1899,5989,20,15,11,9
28281,37551,443,6245,443,allow,9381,2351,7030,26,37,15,11
28282,37557,443,30973,443,allow,9824,2477,7347,27,37,16,11
28283,51967,12110,53548,12110,allow,70,70,0,1,4,1,0
28284,60780,28080,29726,28080,allow,70,70,0,2,8,2,0
28285,58718,443,59357,443,allow,1129,599,530,12,25,6,6
28286,49863,8100,2379,8100,allow,78,78,0,1,4,1,0
28287,51969,37558,33450,37558,allow,70,70,0,1,4,1,0
28288,58807,443,28426,443,allow,6033,770,5263,18,15,8,10
28289,65321,53,63779,53,allow,283,103,180,4,54,2,2
28290,59433,53,26803,53,allow,218,78,140,2,29,1,1
28291,49886,53,25717,53,allow,275,94,181,2,30,1,1
28292,48082,443,55722,443,allow,5619,885,4734,17,26,9,8
28293,55862,53,22118,53,allow,177,94,83,2,30,1,1
28294,57113,53,7922,53,allow,215,102,113,2,30,1,1
28295,49256,53,15315,53,allow,212,102,110,2,30,1,1
28296,56621,53,63745,53,allow,177,94,83,2,29,1,1
28297,45099,123,62953,123,allow,184,94,90,2,30,1,1
28298,50319,53,7471,53,allow,194,102,92,2,30,1,1
28299,49741,53,12587,53,allow,211,102,109,2,30,1,1
28300,48941,443,53829,443,allow,10085,3487,6598,21,120,9,12
28301,55641,443,52887,443,allow,6133,1655,4478,12,119,5,7
28302,6881,6881,48136,6881,allow,238,118,120,2,1200,1,1
28303,54081,443,47129,443,allow,444890,27602,417288,580,176,265,315
28304,51459,443,30706,443,allow,6779,2365,4414,19,15,10,9
28305,54070,443,51450,443,allow,828875,45659,783216,1020,210,456,564
28306,50722,80,43079,80,allow,7550,5292,2258,13,29,7,6
28307,52000,10491,3122,10491,allow,70,70,0,2,8,2,0
28308,58808,443,58470,443,allow,5167,700,4467,16,15,7,9
28309,46845,443,36578,443,allow,5506,878,4628,16,26,9,7
28310,55958,53,14478,53,allow,212,102,110,2,30,1,1
28311,50319,53,65506,53,allow,194,102,92,2,30,1,1
28312,51764,443,27947,443,allow,5660,3864,1796,27,95,14,13
28313,60969,443,65231,443,allow,1373,712,661,14,105,8,6
28314,43841,443,59699,443,allow,6516,3085,3431,33,80,17,16
28315,64917,53,19019,53,allow,718,94,624,2,30,1,1
28316,64984,53,54223,53,allow,177,94,83,2,30,1,1
28317,50287,53,47633,53,allow,177,94,83,2,30,1,1
28318,56281,53,7565,53,allow,177,94,83,2,30,1,1
28319,57513,443,18231,443,allow,4346,1212,3134,13,120,6,7
28320,63941,80,15778,80,allow,314,192,122,6,15,4,2
28321,60966,443,26414,443,allow,60331,12765,47566,119,105,57,62
28322,52015,443,52015,443,allow,32358,7474,24884,49,49,23,26
28323,47130,80,63322,80,allow,613,539,74,7,15,6,1
28324,43865,443,4892,443,allow,560,280,280,9,26,5,4
28325,64642,53,25504,53,allow,718,94,624,2,30,1,1
28326,50287,53,45385,53,allow,177,94,83,2,30,1,1
28327,49173,53,47440,53,allow,234,94,140,2,30,1,1
28328,55871,443,13590,443,allow,21179,8150,13029,46,153,25,21
28329,123,123,44210,123,allow,184,94,90,2,30,1,1
28330,55563,53,47239,53,allow,194,102,92,2,31,1,1
28331,55221,443,37010,443,allow,12954,2333,10621,20,120,9,11
28332,62624,443,17860,443,allow,6990,2057,4933,19,121,9,10
28333,59976,80,48173,80,allow,890,469,421,10,360,5,5
28334,37965,35771,32766,35771,allow,481,150,331,2,1199,1,1
28335,54538,443,10842,443,allow,2936,1546,1390,17,70,10,7
28336,63952,50734,54501,50734,allow,66,66,0,2,8,2,0
28337,51963,21638,43079,21638,allow,70,70,0,1,5,1,0
28338,58804,443,5956,443,allow,5167,700,4467,16,15,7,9
28339,60934,80,21512,80,allow,1212,774,438,11,81,7,4
28340,56281,53,38618,53,allow,177,94,83,2,31,1,1
28341,56388,443,34459,443,allow,70,70,0,1,5,1,0
28342,59928,53,64195,53,allow,168,78,90,2,30,1,1
28343,58744,53,27095,53,allow,368,86,282,2,30,1,1
28344,50140,53,14261,53,allow,177,94,83,2,30,1,1
28345,56578,53,41828,53,allow,219,86,133,2,31,1,1
28346,56717,443,27833,443,allow,8006,1986,6020,20,15,11,9
28347,55028,443,57444,443,allow,7196,2834,4362,28,17,16,12
28348,50735,443,6692,443,allow,22676,8150,14526,33,16,17,16
28349,64113,53,33491,53,allow,294,134,160,2,30,1,1
28350,56056,53,19190,53,allow,184,86,98,2,30,1,1
28351,60442,53,50367,53,allow,184,78,106,2,30,1,1
28352,65133,445,0,0,deny,70,70,0,1,0,1,0
28353,65125,445,0,0,deny,70,70,0,1,0,1,0
28354,46837,57470,0,0,deny,62,62,0,1,0,1,0
28355,60315,445,0,0,deny,70,70,0,1,0,1,0
28356,60313,445,0,0,deny,70,70,0,1,0,1,0
28357,60311,445,0,0,deny,70,70,0,1,0,1,0
28358,50321,23684,0,0,deny,143,143,0,1,0,1,0
28359,50772,35440,0,0,deny,66,66,0,1,0,1,0
28361,58829,64147,0,0,deny,66,66,0,1,0,1,0
28362,11907,57470,0,0,deny,66,66,0,1,0,1,0
28364,65118,445,0,0,deny,70,70,0,1,0,1,0
28365,34417,50265,0,0,deny,145,145,0,1,0,1,0
28366,65112,445,0,0,deny,70,70,0,1,0,1,0
28367,65114,445,0,0,deny,70,70,0,1,0,1,0
28368,33003,28543,0,0,deny,62,62,0,1,0,1,0
28369,60304,445,0,0,deny,70,70,0,1,0,1,0
28370,60537,445,0,0,deny,66,66,0,1,0,1,0
28371,20280,30188,0,0,deny,146,146,0,1,0,1,0
28373,60302,445,0,0,deny,70,70,0,1,0,1,0
28375,49522,21247,0,0,deny,62,62,0,1,0,1,0
28376,60301,445,0,0,deny,70,70,0,1,0,1,0
28377,60300,445,0,0,deny,70,70,0,1,0,1,0
28378,60299,445,0,0,deny,70,70,0,1,0,1,0
28379,60297,445,0,0,deny,70,70,0,1,0,1,0
28380,60295,445,0,0,deny,70,70,0,1,0,1,0
28381,57011,49813,0,0,deny,66,66,0,1,0,1,0
28383,65110,445,0,0,deny,70,70,0,1,0,1,0
28384,65398,7129,0,0,deny,62,62,0,1,0,1,0
28385,54464,56205,0,0,deny,66,66,0,1,0,1,0
28386,60281,445,0,0,deny,70,70,0,1,0,1,0
28387,60280,445,0,0,deny,70,70,0,1,0,1,0
28388,53856,443,18832,443,allow,495,421,74,4,0,3,1
28389,60521,445,0,0,deny,66,66,0,1,0,1,0
28390,60520,445,0,0,deny,66,66,0,1,0,1,0
28391,60278,445,0,0,deny,70,70,0,1,0,1,0
28392,60271,445,0,0,deny,70,70,0,1,0,1,0
28393,60270,445,0,0,deny,70,70,0,1,0,1,0
28394,10445,46824,0,0,deny,62,62,0,1,0,1,0
28395,59413,51505,0,0,deny,62,62,0,1,0,1,0
28397,60557,23117,0,0,deny,62,62,0,1,0,1,0
28400,38741,37965,0,0,deny,146,146,0,1,0,1,0
28402,65095,445,0,0,deny,70,70,0,1,0,1,0
28403,65091,445,0,0,deny,70,70,0,1,0,1,0
28404,65092,445,0,0,deny,70,70,0,1,0,1,0
28405,60516,445,0,0,deny,66,66,0,1,0,1,0
28408,60259,445,0,0,deny,70,70,0,1,0,1,0
28409,60508,445,0,0,deny,66,66,0,1,0,1,0
28410,60509,445,0,0,deny,66,66,0,1,0,1,0
28411,60504,445,0,0,deny,66,66,0,1,0,1,0
28412,60506,445,0,0,deny,66,66,0,1,0,1,0
28413,60502,445,0,0,deny,66,66,0,1,0,1,0
28414,60498,445,0,0,deny,66,66,0,1,0,1,0
28415,60500,445,0,0,deny,66,66,0,1,0,1,0
28417,65085,445,0,0,deny,70,70,0,1,0,1,0
28419,62153,35440,0,0,deny,66,66,0,1,0,1,0
28420,65081,445,0,0,deny,70,70,0,1,0,1,0
28421,65079,445,0,0,deny,70,70,0,1,0,1,0
28423,59400,22114,0,0,deny,66,66,0,1,0,1,0
28424,60255,445,0,0,deny,70,70,0,1,0,1,0
28430,1114,46824,0,0,deny,62,62,0,1,0,1,0
28431,60243,445,0,0,deny,70,70,0,1,0,1,0
28432,60244,445,0,0,deny,70,70,0,1,0,1,0
28433,60246,445,0,0,deny,70,70,0,1,0,1,0
28434,65075,445,0,0,deny,70,70,0,1,0,1,0
28435,65073,445,0,0,deny,70,70,0,1,0,1,0
28437,60241,445,0,0,deny,70,70,0,1,0,1,0
28438,60493,445,0,0,deny,66,66,0,1,0,1,0
28439,60238,445,0,0,deny,70,70,0,1,0,1,0
28440,65068,445,0,0,deny,70,70,0,1,0,1,0
28441,60489,445,0,0,deny,66,66,0,1,0,1,0
28442,54389,28543,0,0,deny,62,62,0,1,0,1,0
28444,60486,445,0,0,deny,66,66,0,1,0,1,0
28445,60487,445,0,0,deny,66,66,0,1,0,1,0
28446,60485,445,0,0,deny,66,66,0,1,0,1,0
28448,65344,46824,0,0,deny,62,62,0,1,0,1,0
28449,48513,44847,0,0,deny,62,62,0,1,0,1,0
28450,60232,445,0,0,deny,70,70,0,1,0,1,0
28452,63344,53,0,0,deny,73,73,0,1,0,1,0
28456,57365,38303,0,0,deny,62,62,0,1,0,1,0
28457,26085,8305,0,0,deny,148,148,0,1,0,1,0
28459,60474,445,0,0,deny,66,66,0,1,0,1,0
28460,60223,445,0,0,deny,70,70,0,1,0,1,0
28465,60219,445,0,0,deny,70,70,0,1,0,1,0
28466,52390,2323,0,0,deny,60,60,0,1,0,1,0
28467,11821,64147,0,0,deny,62,62,0,1,0,1,0
28468,60466,445,0,0,deny,66,66,0,1,0,1,0
28469,58836,44847,0,0,deny,74,74,0,1,0,1,0
28470,60217,445,0,0,deny,70,70,0,1,0,1,0
28471,65041,445,0,0,deny,70,70,0,1,0,1,0
28473,23553,37965,0,0,deny,62,62,0,1,0,1,0
28474,60463,445,0,0,deny,66,66,0,1,0,1,0
28476,13413,44847,0,0,deny,62,62,0,1,0,1,0
28477,49604,53,29103,53,allow,89,89,0,1,30,1,0
28478,54202,53,3615,53,allow,578,286,292,9,16,5,4
28479,40801,443,33203,443,allow,3289,1265,2024,13,32,7,6
28480,51965,48708,36849,48708,allow,66,66,0,1,5,1,0
28481,44799,443,2515,443,allow,3467,2186,1281,16,15,9,7
28482,49322,443,25281,443,allow,3005,2082,923,18,28,9,9
28483,38469,80,38469,80,allow,555104,4582,550522,446,20,60,386
28484,57987,3478,61463,3478,allow,60483,25857,34626,136,47,63,73
28485,55877,14966,41407,14966,allow,480,149,331,2,1200,1,1
28486,33856,443,15583,443,allow,7298,2661,4637,21,21,11,10
28487,53145,44634,36222,44634,allow,70,70,0,1,5,1,0
28489,58800,443,5645,443,allow,3874,2470,1404,17,15,9,8
28490,44794,443,36304,443,allow,11158,3338,7820,27,16,16,11
28491,49307,443,35042,443,allow,245382,6838,238544,214,31,44,170
28492,65514,53,50854,53,allow,170,87,83,2,30,1,1
28493,57470,43611,57055,43611,allow,3960,3960,0,61,3411,61,0
28494,64540,53,58172,53,allow,174,89,85,2,30,1,1
28495,23683,53,23683,53,allow,338,225,113,3,30,2,1
28496,51932,443,23132,443,allow,3207,2430,777,21,26,11,10
28497,26805,443,51812,443,allow,7343,2586,4757,23,20,11,12
28498,44798,443,42874,443,allow,3239,2220,1019,16,15,9,7
28499,35440,443,40080,443,allow,7419,2136,5283,23,255,11,12
28500,55913,53,58939,53,allow,170,87,83,2,31,1,1
28501,49914,53,39261,53,allow,815,95,720,2,30,1,1
28502,53370,443,49689,443,allow,6877,1694,5183,24,306,13,11
28503,58792,443,15545,443,allow,9278,6126,3152,27,16,15,12
28504,55230,443,41463,443,allow,39555,12054,27501,78,66,41,37
28505,63931,16528,26745,16528,allow,376,254,122,6,17,4,2
28506,58888,15000,44683,15000,allow,138,78,60,2,5,1,1
28507,58048,80,12048,80,allow,5171,3018,2153,16,30,8,8
28508,53701,8999,10439,8999,allow,1328,960,368,10,32,5,5
28509,55249,53,63785,53,allow,711,87,624,2,30,1,1
28510,55034,443,55034,443,allow,154907,10748,144159,217,20,101,116
28511,36714,80,19257,80,allow,1792,703,1089,12,16,7,5
28512,59040,24184,0,0,allow,62,62,0,1,60,1,0
28513,56020,53,53467,53,allow,198,101,97,2,31,1,1
28514,54539,443,59530,443,allow,4867,1208,3659,16,23,10,6
28515,55336,443,52055,443,allow,209596,37190,172406,378,79,184,194
28516,53264,443,22628,443,allow,7424,1825,5599,25,18,13,12
28517,51994,25509,30907,25509,allow,70,70,0,2,8,2,0
28518,49321,443,15064,443,allow,3005,2082,923,18,28,9,9
28519,49044,443,55687,443,allow,5150,853,4297,16,27,9,7
28520,51387,443,34318,443,allow,5795,3322,2473,22,93,13,9
28521,39629,53,0,0,allow,82,82,0,1,30,1,0
28522,6882,16276,42707,16276,allow,150,150,0,1,1200,1,0
28523,58789,443,17140,443,allow,14261,9361,4900,35,16,19,16
28524,40802,443,39888,443,allow,3321,1297,2024,13,32,7,6
28525,55504,53,5700,53,allow,711,87,624,2,30,1,1
28526,57275,53,65357,53,allow,170,87,83,2,31,1,1
28527,62873,443,13983,443,allow,3049,988,2061,14,135,7,7
28528,63593,443,12181,443,allow,36819,3967,32852,59,152,30,29
28529,50362,53,31941,53,allow,181,98,83,2,31,1,1
28530,64915,53,25917,53,allow,98,98,0,1,31,1,0
28531,51494,443,60286,443,allow,8140,5384,2756,15,122,8,7
28532,30960,45744,39744,45744,allow,330,330,0,6,3609,6,0
28533,60213,445,0,0,deny,70,70,0,1,0,1,0
28534,46839,51050,0,0,deny,62,62,0,1,0,1,0
28535,26835,47993,0,0,deny,62,62,0,1,0,1,0
28536,65379,22114,0,0,deny,66,66,0,1,0,1,0
28537,60212,445,0,0,deny,70,70,0,1,0,1,0
28538,60455,445,0,0,deny,66,66,0,1,0,1,0
28539,60446,445,0,0,deny,66,66,0,1,0,1,0
28540,22784,9571,0,0,deny,62,62,0,1,0,1,0
28543,58745,30188,0,0,deny,66,66,0,1,0,1,0
28545,57275,53,56267,53,allow,177,94,83,2,30,1,1
28546,65495,443,43238,443,allow,418463,12360,406103,430,16,151,279
28547,49604,53,12616,53,allow,179,94,85,2,30,1,1
28548,56161,53,11132,53,allow,199,94,105,2,30,1,1
28549,60472,443,5896,443,allow,3779,2809,970,23,47,12,11
28550,35743,443,39300,443,allow,560,280,280,9,28,5,4
28551,9197,80,56702,80,allow,1701,883,818,14,26,7,7
28552,52643,6881,27552,6881,allow,719,413,306,10,14,5,5
28553,49840,53,47224,53,allow,463,87,376,4,38,2,2
28554,65061,53,50134,53,allow,297,101,196,4,33,2,2
28555,49339,443,31744,443,allow,208,70,138,4,25,2,2
28556,49604,53,14213,53,allow,86,86,0,1,29,1,0
28557,56876,53,26048,53,allow,283,110,173,2,29,1,1
28558,35628,443,46062,443,allow,8414,4131,4283,36,64,16,20
28559,54148,443,30287,443,allow,272587,11910,260677,336,76,140,196
28560,54151,443,32501,443,allow,1749,966,783,13,75,8,5
28561,35617,443,43217,443,allow,2981,1719,1262,17,79,10,7
28562,56716,443,64304,443,allow,8058,2038,6020,20,15,11,9
28563,36834,443,25361,443,allow,7251,5852,1399,34,75,18,16
28564,48992,443,21581,443,allow,5952,1328,4624,19,76,11,8
28565,57435,443,34425,443,allow,13536,5529,8007,55,18,24,31
28566,42587,443,6188,443,allow,7733,1203,6530,21,15,12,9
28567,55425,5222,24173,5222,allow,9151,4417,4734,84,77,44,40
28568,51996,41888,55881,41888,allow,70,70,0,2,7,2,0
28569,43628,53,19035,53,allow,168,78,90,2,29,1,1
28570,65514,53,17473,53,allow,177,94,83,2,29,1,1
28571,25237,53,25237,53,allow,216,82,134,2,33,1,1
28572,65153,53,31638,53,allow,184,86,98,2,29,1,1
28573,65492,53,51377,53,allow,707,94,613,2,29,1,1
28574,65014,53,11511,53,allow,718,94,624,2,29,1,1
28575,49198,53,16713,53,allow,261,94,167,2,29,1,1
28576,64145,53,4283,53,allow,177,94,83,2,31,1,1
28577,55021,53,44725,53,allow,179,94,85,2,30,1,1
28578,49646,53,41795,53,allow,209,102,107,2,30,1,1
28579,28237,443,25955,443,allow,7876,1540,6336,21,124,10,11
28580,56352,53,18136,53,allow,177,94,83,2,30,1,1
28581,55021,53,50748,53,allow,179,94,85,2,30,1,1
28582,59636,443,44710,443,allow,3197,1047,2150,15,120,8,7
28583,58249,443,38085,443,allow,4192,2267,1925,12,120,6,6
28584,55330,53,64550,53,allow,194,102,92,2,31,1,1
28585,64540,53,24153,53,allow,179,94,85,2,30,1,1
28586,60036,53,52040,53,allow,86,86,0,1,30,1,0
28587,64768,53,30874,53,allow,78,78,0,1,30,1,0
28588,60903,443,18682,443,allow,333062,18123,314939,420,88,182,238
28589,64714,53,29165,53,allow,168,86,82,2,32,1,1
28590,51170,443,40281,443,allow,9894856,232425,9662431,9829,90,3300,6529
28591,52588,443,7205,443,allow,3523,518,3005,12,15,6,6
28592,48282,8080,0,0,allow,184,78,106,3,9,2,1
28593,50233,80,29881,80,allow,2388,1066,1322,16,135,8,8
28594,28236,443,42527,443,allow,9686,2335,7351,28,124,13,15
28595,58803,443,12977,443,allow,5166,700,4466,16,15,7,9
28596,55671,17758,7518,17758,allow,422,140,282,6,15,3,3
28597,36668,443,55888,443,allow,142299,120615,21684,348,336,180,168
28598,54336,443,1774,443,allow,172701,6397,166304,202,246,72,130
28599,9206,443,23255,443,allow,5043,432,4611,12,15,6,6
28600,65124,53,4615,53,allow,353,118,235,2,30,1,1
28601,32927,443,11670,443,allow,5746,1079,4667,17,27,10,7
28602,64889,53,50666,53,allow,215,102,113,2,30,1,1
28603,55872,53,55616,53,allow,177,94,83,2,30,1,1
28604,58798,443,46435,443,allow,5167,700,4467,16,15,7,9
28605,56352,53,39464,53,allow,177,94,83,2,30,1,1
28606,55343,53,44963,53,allow,366,94,272,2,30,1,1
28607,54924,443,20791,443,allow,53816,22991,30825,139,306,71,68
28608,55021,53,26465,53,allow,94,94,0,1,30,1,0
28609,46261,80,62301,80,allow,3578,1673,1905,16,186,9,7
28610,46597,53,0,0,allow,86,86,0,1,30,1,0
28611,55913,53,60589,53,allow,177,94,83,2,30,1,1
28612,47765,443,53985,443,allow,8035,2176,5859,25,331,12,13
28613,60971,443,2878,443,allow,2732,1359,1373,29,193,16,13
28614,33136,443,16239,443,allow,6648,1556,5092,23,29,13,10
28615,37906,443,31579,443,allow,416,210,206,7,26,4,3
28616,57149,53,29225,53,allow,612,114,498,4,52,2,2
28617,65158,53,9153,53,allow,728,102,626,2,30,1,1
28618,52847,53,50629,53,allow,86,86,0,1,30,1,0
28619,64145,53,46343,53,allow,177,94,83,2,30,1,1
28620,64475,53,57543,53,allow,314,99,215,4,39,2,2
28621,59925,80,15613,80,allow,2287,1534,753,11,16,6,5
28622,64108,53,41542,53,allow,296,126,170,2,30,1,1
28623,55667,53,30119,53,allow,305,126,179,2,30,1,1
28624,48817,51413,48817,51413,allow,460,150,310,2,1200,1,1
28625,35967,443,11420,443,allow,3870,1743,2127,13,120,6,7
28626,54535,443,39884,443,allow,9859,3252,6607,24,74,12,12
28627,55033,443,56054,443,allow,13944,2069,11875,28,30,15,13
28628,54150,443,60800,443,allow,230997,10675,220322,291,75,122,169
28629,64694,53,58763,53,allow,361,107,254,4,37,2,2
28630,54534,443,41952,443,allow,7153,2581,4572,28,74,15,13
28631,64956,53,28840,53,allow,322,84,238,4,36,2,2
28632,51995,50031,39289,50031,allow,70,70,0,2,8,2,0
28633,51964,1103,26830,1103,allow,70,70,0,1,4,1,0
28634,51961,40373,22472,40373,allow,70,70,0,1,5,1,0
28635,38693,443,10334,443,allow,90177,3481,86696,96,15,31,65
28636,49777,53,2324,53,allow,485,79,406,4,31,2,2
28637,37965,33149,27231,33149,allow,3957,2324,1633,51,1732,29,22
28638,58802,443,8176,443,allow,5167,700,4467,16,15,7,9
28639,30188,55886,45541,55886,allow,502,150,352,2,1200,1,1
28640,56715,443,60472,443,allow,8005,1985,6020,20,15,11,9
28641,50140,53,8390,53,allow,177,94,83,2,30,1,1
28642,49512,443,49512,443,allow,217225,47956,169269,284,64,149,135
28643,65496,443,16540,443,allow,92799,4939,87860,111,16,45,66
28644,28235,443,3343,443,allow,8830,2388,6442,29,124,14,15
28645,49383,53,63729,53,allow,226,110,116,2,30,1,1
28646,55872,53,18177,53,allow,177,94,83,2,30,1,1
28647,30651,53,22880,53,allow,86,86,0,1,30,1,0
28648,27988,40040,49340,40040,allow,148,86,62,2,30,1,1
28649,55913,53,2700,53,allow,177,94,83,2,30,1,1
28650,50495,53,47068,53,allow,195,102,93,2,30,1,1
28651,36567,53,0,0,allow,86,86,0,1,30,1,0
28652,57275,53,32208,53,allow,177,94,83,2,31,1,1
28653,55565,443,12183,443,allow,21087,4784,16303,25,146,7,18
28654,44780,80,17326,80,allow,120,120,0,3,122,3,0
28655,44847,23628,55980,23628,allow,509,150,359,2,1200,1,1
28656,61806,443,30997,443,allow,7439,1156,6283,19,75,11,8
28657,51960,58601,34616,58601,allow,70,70,0,1,5,1,0
28658,64540,53,45439,53,allow,179,94,85,2,30,1,1
28659,49519,53,62256,53,allow,264,94,170,2,30,1,1
28660,50495,53,56662,53,allow,195,102,93,2,30,1,1
28661,49369,53,17790,53,allow,246,94,152,2,30,1,1
28662,57990,443,7309,443,allow,3182,1568,1614,8,120,4,4
28663,62759,443,5744,443,allow,9928,5183,4745,34,134,17,17
28664,46258,80,9234,80,allow,3711,1806,1905,17,186,10,7
28665,10103,443,54343,443,allow,6334,910,5424,20,360,10,10
28666,46410,443,3591,443,allow,4568,2057,2511,17,62,9,8
28667,62338,443,61578,443,allow,13396186,148566,13247620,10474,59,1498,8976
